province;red;green;blue;x;x
3208;40;151;22;FIVZERZERSEV;x
3209;72;151;25;FIVZERZEREIG;x
3210;104;151;28;FIVZERZERNIN;x
3211;136;151;31;FIVZERONEZER;x
3212;168;151;34;FIVZERONEONE;x
3213;200;151;37;FIVZERONETWO;x
3214;232;151;40;FIVZERONETHR;x
3215;9;151;43;FIVZERONEFO;x
3216;41;151;46;FIVZERONEFIV;x
3217;73;151;49;FIVZERONESIX;x
3218;105;151;52;FIVZERONESEV;x
3219;137;151;55;FIVZERONEEIG;x
3220;169;151;58;FIVZERONENIN;x
3221;201;151;61;FIVZERTWOZER;x
3222;233;151;64;FIVZERTWOONE;x
3223;10;151;67;FIVZERTWOTWO;x
3224;42;151;70;FIVZERTWOTHR;x
3225;74;151;73;FIVZERTWOFO;x
3226;106;151;76;FIVZERTWOFIV;x
3227;138;151;79;FIVZERTWOSIX;x
3228;170;151;82;FIVZERTWOSEV;x
3229;202;151;85;FIVZERTWOEIG;x
3230;234;151;88;FIVZERTWONIN;x
3231;11;151;91;FIVZERTHRZER;x
3232;43;151;94;FIVZERTHRONE;x
3233;75;151;97;FIVZERTHRTWO;x
3234;107;151;100;FIVZERTHRTHR;x
3235;139;151;103;FIVZERTHRFO;x
3236;171;151;106;FIVZERTHRFIV;x
3237;203;151;109;FIVZERTHRSIX;x
3238;235;151;112;FIVZERTHRSEV;x
3239;12;151;115;FIVZERTHREIG;x
3240;44;151;118;FIVZERTHRNIN;x
3241;76;151;121;FIVZERFOZER;x
3242;108;151;124;FIVZERFOONE;x
3243;140;151;127;FIVZERFOTWO;x
3244;172;151;130;FIVZERFOTHR;x
3245;204;151;133;FIVZERFOFO;x
3246;236;151;136;FIVZERFOFIV;x
3247;13;151;139;FIVZERFOSIX;x
3248;45;151;142;FIVZERFOSEV;x
3249;77;151;145;FIVZERFOEIG;x
3250;109;151;148;FIVZERFONIN;x
3251;141;151;151;FIVZERFIVZER;x
3252;173;151;154;FIVZERFIVONE;x
3253;205;151;157;FIVZERFIVTWO;x
3254;237;151;160;FIVZERFIVTHR;x
3255;14;151;163;FIVZERFIVFO;x
3256;46;151;166;FIVZERFIVFIV;x
3257;78;151;169;FIVZERFIVSIX;x
3258;110;151;172;FIVZERFIVSEV;x
3259;142;151;175;FIVZERFIVEIG;x
3260;174;151;178;FIVZERFIVNIN;x
3261;206;151;181;FIVZERSIXZER;x
3262;238;151;184;FIVZERSIXONE;x
3263;15;151;187;FIVZERSIXTWO;x
3264;47;151;190;FIVZERSIXTHR;x
3265;103;154;1;FIVONEZERZER;x
3266;135;154;4;FIVONEZERONE;x
3267;167;154;7;FIVONEZERTWO;x
3268;199;154;10;FIVONEZERTHR;x
3269;231;154;13;FIVONEZERFO;x
3270;8;154;16;FIVONEZERFIV;x
3271;40;154;19;FIVONEZERSIX;x
3272;72;154;22;FIVONEZERSEV;x
3273;104;154;25;FIVONEZEREIG;x
3274;136;154;28;FIVONEZERNIN;x
3275;168;154;31;FIVONEONEZER;x
3276;200;154;34;FIVONEONEONE;x
3277;232;154;37;FIVONEONETWO;x
3278;9;154;40;FIVONEONETHR;x
3279;41;154;43;FIVONEONEFO;x
3280;73;154;46;FIVONEONEFIV;x
3281;105;154;49;FIVONEONESIX;x
3282;137;154;52;FIVONEONESEV;x
3283;169;154;55;FIVONEONEEIG;x
3284;201;154;58;FIVONEONENIN;x
3285;233;154;61;FIVONETWOZER;x
3286;10;154;64;FIVONETWOONE;x
3287;42;154;67;FIVONETWOTWO;x
3288;74;154;70;FIVONETWOTHR;x
3289;106;154;73;FIVONETWOFO;x
3290;138;154;76;FIVONETWOFIV;x
3291;170;154;79;FIVONETWOSIX;x
3292;202;154;82;FIVONETWOSEV;x
3293;234;154;85;FIVONETWOEIG;x
3294;11;154;88;FIVONETWONIN;x
3295;43;154;91;FIVONETHRZER;x
3296;75;154;94;FIVONETHRONE;x
3297;107;154;97;FIVONETHRTWO;x
3298;139;154;100;FIVONETHRTHR;x
3299;171;154;103;FIVONETHRFO;x
3300;203;154;106;FIVONETHRFIV;x
3301;235;154;109;FIVONETHRSIX;x
3302;12;154;112;FIVONETHRSEV;x
3303;44;154;115;FIVONETHREIG;x
3304;76;154;118;FIVONETHRNIN;x
3305;108;154;121;FIVONEFOZER;x
3306;140;154;124;FIVONEFOONE;x
3307;172;154;127;FIVONEFOTWO;x
3308;204;154;130;FIVONEFOTHR;x
3309;236;154;133;FIVONEFOFO;x
3310;13;154;136;FIVONEFOFIV;x
3311;45;154;139;FIVONEFOSIX;x
3312;77;154;142;FIVONEFOSEV;x
3313;109;154;145;FIVONEFOEIG;x
3314;141;154;148;FIVONEFONIN;x
3315;173;154;151;FIVONEFIVZER;x
3316;205;154;154;FIVONEFIVONE;x
3317;237;154;157;FIVONEFIVTWO;x
3318;14;154;160;FIVONEFIVTHR;x
3319;46;154;163;FIVONEFIVFO;x
3320;78;154;166;FIVONEFIVFIV;x
3321;110;154;169;FIVONEFIVSIX;x
3322;142;154;172;FIVONEFIVSEV;x
3323;174;154;175;FIVONEFIVEIG;x
3324;206;154;178;FIVONEFIVNIN;x
3325;238;154;181;FIVONESIXZER;x
3326;15;154;184;FIVONESIXONE;x
3327;47;154;187;FIVONESIXTWO;x
3328;79;154;190;FIVONESIXTHR;x
3329;135;157;1;FIVTWOZERZER;x
3330;167;157;4;FIVTWOZERONE;x
3331;199;157;7;FIVTWOZERTWO;x
3332;231;157;10;FIVTWOZERTHR;x
3333;8;157;13;FIVTWOZERFO;x
3334;40;157;16;FIVTWOZERFIV;x
3335;72;157;19;FIVTWOZERSIX;x
3336;104;157;22;FIVTWOZERSEV;x
3337;136;157;25;FIVTWOZEREIG;x
3338;168;157;28;FIVTWOZERNIN;x
3339;200;157;31;FIVTWOONEZER;x
3340;232;157;34;FIVTWOONEONE;x
3341;9;157;37;FIVTWOONETWO;x
3342;41;157;40;FIVTWOONETHR;x
3343;73;157;43;FIVTWOONEFO;x
3344;105;157;46;FIVTWOONEFIV;x
3345;137;157;49;FIVTWOONESIX;x
3346;169;157;52;FIVTWOONESEV;x
3347;201;157;55;FIVTWOONEEIG;x
3348;233;157;58;FIVTWOONENIN;x
3349;10;157;61;FIVTWOTWOZER;x
3350;42;157;64;FIVTWOTWOONE;x
3351;74;157;67;FIVTWOTWOTWO;x
3352;106;157;70;FIVTWOTWOTHR;x
3353;138;157;73;FIVTWOTWOFO;x
3354;170;157;76;FIVTWOTWOFIV;x
3355;202;157;79;FIVTWOTWOSIX;x
3356;234;157;82;FIVTWOTWOSEV;x
3357;11;157;85;FIVTWOTWOEIG;x
3358;43;157;88;FIVTWOTWONIN;x
3359;75;157;91;FIVTWOTHRZER;x
3360;107;157;94;FIVTWOTHRONE;x
3361;139;157;97;FIVTWOTHRTWO;x
3362;171;157;100;FIVTWOTHRTHR;x
3363;203;157;103;FIVTWOTHRFO;x
3364;235;157;106;FIVTWOTHRFIV;x
3365;12;157;109;FIVTWOTHRSIX;x
3366;44;157;112;FIVTWOTHRSEV;x
3367;76;157;115;FIVTWOTHREIG;x
3368;108;157;118;FIVTWOTHRNIN;x
3369;140;157;121;FIVTWOFOZER;x
3370;172;157;124;FIVTWOFOONE;x
3371;204;157;127;FIVTWOFOTWO;x
3372;236;157;130;FIVTWOFOTHR;x
3373;13;157;133;FIVTWOFOFO;x
3374;45;157;136;FIVTWOFOFIV;x
3375;77;157;139;FIVTWOFOSIX;x
3376;109;157;142;FIVTWOFOSEV;x
3377;141;157;145;FIVTWOFOEIG;x
3378;173;157;148;FIVTWOFONIN;x
3379;205;157;151;FIVTWOFIVZER;x
3380;237;157;154;FIVTWOFIVONE;x
3381;14;157;157;FIVTWOFIVTWO;x
3382;46;157;160;FIVTWOFIVTHR;x
3383;78;157;163;FIVTWOFIVFO;x
3384;110;157;166;FIVTWOFIVFIV;x
3385;142;157;169;FIVTWOFIVSIX;x
3386;174;157;172;FIVTWOFIVSEV;x
3387;206;157;175;FIVTWOFIVEIG;x
3388;238;157;178;FIVTWOFIVNIN;x
3389;15;157;181;FIVTWOSIXZER;x
3390;47;157;184;FIVTWOSIXONE;x
3391;79;157;187;FIVTWOSIXTWO;x
3392;111;157;190;FIVTWOSIXTHR;x
3393;167;160;1;FIVTHRZERZER;x
3394;199;160;4;FIVTHRZERONE;x
3395;231;160;7;FIVTHRZERTWO;x
3396;8;160;10;FIVTHRZERTHR;x
3397;40;160;13;FIVTHRZERFO;x
3398;72;160;16;FIVTHRZERFIV;x
3399;104;160;19;FIVTHRZERSIX;x
3400;136;160;22;FIVTHRZERSEV;x
3401;168;160;25;FIVTHRZEREIG;x
3402;200;160;28;FIVTHRZERNIN;x
3403;232;160;31;FIVTHRONEZER;x
3404;9;160;34;FIVTHRONEONE;x
3405;41;160;37;FIVTHRONETWO;x
3406;73;160;40;FIVTHRONETHR;x
3407;105;160;43;FIVTHRONEFO;x
3408;137;160;46;FIVTHRONEFIV;x
3409;169;160;49;FIVTHRONESIX;x
3410;201;160;52;FIVTHRONESEV;x
3411;233;160;55;FIVTHRONEEIG;x
3412;10;160;58;FIVTHRONENIN;x
3413;42;160;61;FIVTHRTWOZER;x
3414;74;160;64;FIVTHRTWOONE;x
3415;106;160;67;FIVTHRTWOTWO;x
3416;138;160;70;FIVTHRTWOTHR;x
3417;170;160;73;FIVTHRTWOFO;x
3418;202;160;76;FIVTHRTWOFIV;x
3419;234;160;79;FIVTHRTWOSIX;x
3420;11;160;82;FIVTHRTWOSEV;x
3421;43;160;85;FIVTHRTWOEIG;x
3422;75;160;88;FIVTHRTWONIN;x
3423;107;160;91;FIVTHRTHRZER;x
3424;139;160;94;FIVTHRTHRONE;x
3425;171;160;97;FIVTHRTHRTWO;x
3426;203;160;100;FIVTHRTHRTHR;x
3427;235;160;103;FIVTHRTHRFO;x
3428;12;160;106;FIVTHRTHRFIV;x
3429;44;160;109;FIVTHRTHRSIX;x
3430;76;160;112;FIVTHRTHRSEV;x
3431;108;160;115;FIVTHRTHREIG;x
3432;140;160;118;FIVTHRTHRNIN;x
3433;172;160;121;FIVTHRFOZER;x
3434;204;160;124;FIVTHRFOONE;x
3435;236;160;127;FIVTHRFOTWO;x
3436;13;160;130;FIVTHRFOTHR;x
3437;45;160;133;FIVTHRFOFO;x
3438;77;160;136;FIVTHRFOFIV;x
3439;109;160;139;FIVTHRFOSIX;x
3440;141;160;142;FIVTHRFOSEV;x
3441;173;160;145;FIVTHRFOEIG;x
3442;205;160;148;FIVTHRFONIN;x
3443;237;160;151;FIVTHRFIVZER;x
3444;14;160;154;FIVTHRFIVONE;x
3445;46;160;157;FIVTHRFIVTWO;x
3446;78;160;160;FIVTHRFIVTHR;x
3447;110;160;163;FIVTHRFIVFO;x
3448;142;160;166;FIVTHRFIVFIV;x
3449;174;160;169;FIVTHRFIVSIX;x
3450;206;160;172;FIVTHRFIVSEV;x
3451;238;160;175;FIVTHRFIVEIG;x
3452;15;160;178;FIVTHRFIVNIN;x
3453;47;160;181;FIVTHRSIXZER;x
3454;79;160;184;FIVTHRSIXONE;x
3455;111;160;187;FIVTHRSIXTWO;x
3456;143;160;190;FIVTHRSIXTHR;x
3457;199;163;1;FIVFOZERZER;x
3458;231;163;4;FIVFOZERONE;x
3459;8;163;7;FIVFOZERTWO;x
3460;40;163;10;FIVFOZERTHR;x
3461;72;163;13;FIVFOZERFO;x
3462;104;163;16;FIVFOZERFIV;x
3463;136;163;19;FIVFOZERSIX;x
3464;168;163;22;FIVFOZERSEV;x
3465;200;163;25;FIVFOZEREIG;x
3466;232;163;28;FIVFOZERNIN;x
3467;9;163;31;FIVFOONEZER;x
3468;41;163;34;FIVFOONEONE;x
3469;73;163;37;FIVFOONETWO;x
3470;105;163;40;FIVFOONETHR;x
3471;137;163;43;FIVFOONEFO;x
3472;169;163;46;FIVFOONEFIV;x
3473;201;163;49;FIVFOONESIX;x
3474;233;163;52;FIVFOONESEV;x
3475;10;163;55;FIVFOONEEIG;x
3476;42;163;58;FIVFOONENIN;x
3477;74;163;61;FIVFOTWOZER;x
3478;106;163;64;FIVFOTWOONE;x
3479;138;163;67;FIVFOTWOTWO;x
3480;170;163;70;FIVFOTWOTHR;x
3481;202;163;73;FIVFOTWOFO;x
3482;234;163;76;FIVFOTWOFIV;x
3483;11;163;79;FIVFOTWOSIX;x
3484;43;163;82;FIVFOTWOSEV;x
3485;75;163;85;FIVFOTWOEIG;x
3486;107;163;88;FIVFOTWONIN;x
3487;139;163;91;FIVFOTHRZER;x
3488;171;163;94;FIVFOTHRONE;x
3489;203;163;97;FIVFOTHRTWO;x
3490;235;163;100;FIVFOTHRTHR;x
3491;12;163;103;FIVFOTHRFO;x
3492;44;163;106;FIVFOTHRFIV;x
3493;76;163;109;FIVFOTHRSIX;x
3494;108;163;112;FIVFOTHRSEV;x
3495;140;163;115;FIVFOTHREIG;x
3496;172;163;118;FIVFOTHRNIN;x
3497;204;163;121;FIVFOFOZER;x
3498;236;163;124;FIVFOFOONE;x
3499;13;163;127;FIVFOFOTWO;x
3500;45;163;130;FIVFOFOTHR;x
3501;77;163;133;FIVFOFOFO;x
3502;109;163;136;FIVFOFOFIV;x
3503;141;163;139;FIVFOFOSIX;x
3504;173;163;142;FIVFOFOSEV;x
3505;205;163;145;FIVFOFOEIG;x
3506;237;163;148;FIVFOFONIN;x
3507;14;163;151;FIVFOFIVZER;x
3508;46;163;154;FIVFOFIVONE;x
3509;78;163;157;FIVFOFIVTWO;x
3510;110;163;160;FIVFOFIVTHR;x
3511;142;163;163;FIVFOFIVFO;x
3512;174;163;166;FIVFOFIVFIV;x
3513;206;163;169;FIVFOFIVSIX;x
3514;238;163;172;FIVFOFIVSEV;x
3515;15;163;175;FIVFOFIVEIG;x
3516;47;163;178;FIVFOFIVNIN;x
3517;79;163;181;FIVFOSIXZER;x
3518;111;163;184;FIVFOSIXONE;x
3519;143;163;187;FIVFOSIXTWO;x
3520;175;163;190;FIVFOSIXTHR;x
3521;231;166;1;FIVFIVZERZER;x
3522;8;166;4;FIVFIVZERONE;x
3523;40;166;7;FIVFIVZERTWO;x
3524;72;166;10;FIVFIVZERTHR;x
3525;104;166;13;FIVFIVZERFO;x
3526;136;166;16;FIVFIVZERFIV;x
3527;168;166;19;FIVFIVZERSIX;x
3528;200;166;22;FIVFIVZERSEV;x
3529;232;166;25;FIVFIVZEREIG;x
3530;9;166;28;FIVFIVZERNIN;x
3531;41;166;31;FIVFIVONEZER;x
3532;73;166;34;FIVFIVONEONE;x
3533;105;166;37;FIVFIVONETWO;x
3534;137;166;40;FIVFIVONETHR;x
3535;169;166;43;FIVFIVONEFO;x
3536;201;166;46;FIVFIVONEFIV;x
3537;233;166;49;FIVFIVONESIX;x
3538;10;166;52;FIVFIVONESEV;x
3539;42;166;55;FIVFIVONEEIG;x
3540;74;166;58;FIVFIVONENIN;x
3541;106;166;61;FIVFIVTWOZER;x
3542;138;166;64;FIVFIVTWOONE;x
3543;170;166;67;FIVFIVTWOTWO;x
3544;202;166;70;FIVFIVTWOTHR;x
3545;234;166;73;FIVFIVTWOFO;x
3546;11;166;76;FIVFIVTWOFIV;x
3547;43;166;79;FIVFIVTWOSIX;x
3548;75;166;82;FIVFIVTWOSEV;x
3549;107;166;85;FIVFIVTWOEIG;x
3550;139;166;88;FIVFIVTWONIN;x
3551;171;166;91;FIVFIVTHRZER;x
3552;203;166;94;FIVFIVTHRONE;x
3553;235;166;97;FIVFIVTHRTWO;x
3554;12;166;100;FIVFIVTHRTHR;x
3555;44;166;103;FIVFIVTHRFO;x
3556;76;166;106;FIVFIVTHRFIV;x
3557;108;166;109;FIVFIVTHRSIX;x
3558;140;166;112;FIVFIVTHRSEV;x
3559;172;166;115;FIVFIVTHREIG;x
3560;204;166;118;FIVFIVTHRNIN;x
3561;236;166;121;FIVFIVFOZER;x
3562;13;166;124;FIVFIVFOONE;x
3563;45;166;127;FIVFIVFOTWO;x
3564;77;166;130;FIVFIVFOTHR;x
3565;109;166;133;FIVFIVFOFO;x
3566;141;166;136;FIVFIVFOFIV;x
3567;173;166;139;FIVFIVFOSIX;x
3568;205;166;142;FIVFIVFOSEV;x
3569;237;166;145;FIVFIVFOEIG;x
3570;14;166;148;FIVFIVFONIN;x
3571;46;166;151;FIVFIVFIVZER;x
3572;78;166;154;FIVFIVFIVONE;x
3573;110;166;157;FIVFIVFIVTWO;x
3574;142;166;160;FIVFIVFIVTHR;x
3575;174;166;163;FIVFIVFIVFO;x
3576;206;166;166;FIVFIVFIVFIV;x
3577;238;166;169;FIVFIVFIVSIX;x
3578;15;166;172;FIVFIVFIVSEV;x
3579;47;166;175;FIVFIVFIVEIG;x
3580;79;166;178;FIVFIVFIVNIN;x
3581;111;166;181;FIVFIVSIXZER;x
3582;143;166;184;FIVFIVSIXONE;x
3583;175;166;187;FIVFIVSIXTWO;x
3584;207;166;190;FIVFIVSIXTHR;x
3585;8;169;1;FIVSIXZERZER;x
3586;40;169;4;FIVSIXZERONE;x
3587;72;169;7;FIVSIXZERTWO;x
3588;104;169;10;FIVSIXZERTHR;x
3589;136;169;13;FIVSIXZERFO;x
3590;168;169;16;FIVSIXZERFIV;x
3591;200;169;19;FIVSIXZERSIX;x
3592;232;169;22;FIVSIXZERSEV;x
3593;9;169;25;FIVSIXZEREIG;x
3594;41;169;28;FIVSIXZERNIN;x
3595;73;169;31;FIVSIXONEZER;x
3596;105;169;34;FIVSIXONEONE;x
3597;137;169;37;FIVSIXONETWO;x
3598;169;169;40;FIVSIXONETHR;x
3599;201;169;43;FIVSIXONEFO;x
3600;233;169;46;FIVSIXONEFIV;x
3601;10;169;49;FIVSIXONESIX;x
3602;42;169;52;FIVSIXONESEV;x
3603;74;169;55;FIVSIXONEEIG;x
3604;106;169;58;FIVSIXONENIN;x
3605;138;169;61;FIVSIXTWOZER;x
3606;170;169;64;FIVSIXTWOONE;x
3607;202;169;67;FIVSIXTWOTWO;x
3608;234;169;70;FIVSIXTWOTHR;x
3609;11;169;73;FIVSIXTWOFO;x
3610;43;169;76;FIVSIXTWOFIV;x
3611;75;169;79;FIVSIXTWOSIX;x
3612;107;169;82;FIVSIXTWOSEV;x
3613;139;169;85;FIVSIXTWOEIG;x
3614;171;169;88;FIVSIXTWONIN;x
3615;203;169;91;FIVSIXTHRZER;x
3616;235;169;94;FIVSIXTHRONE;x
3617;12;169;97;FIVSIXTHRTWO;x
3618;44;169;100;FIVSIXTHRTHR;x
3619;76;169;103;FIVSIXTHRFO;x
3620;108;169;106;FIVSIXTHRFIV;x
3621;140;169;109;FIVSIXTHRSIX;x
3622;172;169;112;FIVSIXTHRSEV;x
3623;204;169;115;FIVSIXTHREIG;x
3624;236;169;118;FIVSIXTHRNIN;x
3625;13;169;121;FIVSIXFOZER;x
3626;45;169;124;FIVSIXFOONE;x
3627;77;169;127;FIVSIXFOTWO;x
3628;109;169;130;FIVSIXFOTHR;x
3629;141;169;133;FIVSIXFOFO;x
3630;173;169;136;FIVSIXFOFIV;x
3631;205;169;139;FIVSIXFOSIX;x
3632;237;169;142;FIVSIXFOSEV;x
3633;14;169;145;FIVSIXFOEIG;x
3634;46;169;148;FIVSIXFONIN;x
3635;78;169;151;FIVSIXFIVZER;x
3636;110;169;154;FIVSIXFIVONE;x
3637;142;169;157;FIVSIXFIVTWO;x
3638;174;169;160;FIVSIXFIVTHR;x
3639;206;169;163;FIVSIXFIVFO;x
3640;238;169;166;FIVSIXFIVFIV;x
3641;15;169;169;FIVSIXFIVSIX;x
3642;47;169;172;FIVSIXFIVSEV;x
3643;79;169;175;FIVSIXFIVEIG;x
3644;111;169;178;FIVSIXFIVNIN;x
3645;143;169;181;FIVSIXSIXZER;x
3646;175;169;184;FIVSIXSIXONE;x
3647;207;169;187;FIVSIXSIXTWO;x
3648;239;169;190;FIVSIXSIXTHR;x
3649;40;172;1;FIVSEVZERZER;x
3650;72;172;4;FIVSEVZERONE;x
3651;104;172;7;FIVSEVZERTWO;x
3652;136;172;10;FIVSEVZERTHR;x
3653;168;172;13;FIVSEVZERFO;x
3654;200;172;16;FIVSEVZERFIV;x
3655;232;172;19;FIVSEVZERSIX;x
3656;9;172;22;FIVSEVZERSEV;x
3657;41;172;25;FIVSEVZEREIG;x
3658;73;172;28;FIVSEVZERNIN;x
3659;105;172;31;FIVSEVONEZER;x
3660;137;172;34;FIVSEVONEONE;x
3661;169;172;37;FIVSEVONETWO;x
3662;201;172;40;FIVSEVONETHR;x
3663;233;172;43;FIVSEVONEFO;x
3664;10;172;46;FIVSEVONEFIV;x
3665;42;172;49;FIVSEVONESIX;x
3666;74;172;52;FIVSEVONESEV;x
3667;106;172;55;FIVSEVONEEIG;x
3668;138;172;58;FIVSEVONENIN;x
3669;170;172;61;FIVSEVTWOZER;x
3670;202;172;64;FIVSEVTWOONE;x
3671;234;172;67;FIVSEVTWOTWO;x
3672;11;172;70;FIVSEVTWOTHR;x
3673;43;172;73;FIVSEVTWOFO;x
3674;75;172;76;FIVSEVTWOFIV;x
3675;107;172;79;FIVSEVTWOSIX;x
3676;139;172;82;FIVSEVTWOSEV;x
3677;171;172;85;FIVSEVTWOEIG;x
3678;203;172;88;FIVSEVTWONIN;x
3679;235;172;91;FIVSEVTHRZER;x
3680;12;172;94;FIVSEVTHRONE;x
3681;44;172;97;FIVSEVTHRTWO;x
3682;76;172;100;FIVSEVTHRTHR;x
3683;108;172;103;FIVSEVTHRFO;x
3684;140;172;106;FIVSEVTHRFIV;x
3685;172;172;109;FIVSEVTHRSIX;x
3686;204;172;112;FIVSEVTHRSEV;x
3687;236;172;115;FIVSEVTHREIG;x
3688;13;172;118;FIVSEVTHRNIN;x
3689;45;172;121;FIVSEVFOZER;x
3690;77;172;124;FIVSEVFOONE;x
3691;109;172;127;FIVSEVFOTWO;x
3692;141;172;130;FIVSEVFOTHR;x
3693;173;172;133;FIVSEVFOFO;x
3694;205;172;136;FIVSEVFOFIV;x
3695;237;172;139;FIVSEVFOSIX;x
3696;14;172;142;FIVSEVFOSEV;x
3697;46;172;145;FIVSEVFOEIG;x
3698;78;172;148;FIVSEVFONIN;x
3699;110;172;151;FIVSEVFIVZER;x
3700;142;172;154;FIVSEVFIVONE;x
3701;174;172;157;FIVSEVFIVTWO;x
3702;206;172;160;FIVSEVFIVTHR;x
3703;238;172;163;FIVSEVFIVFO;x
3704;15;172;166;FIVSEVFIVFIV;x
3705;47;172;169;FIVSEVFIVSIX;x
3706;79;172;172;FIVSEVFIVSEV;x
3707;111;172;175;FIVSEVFIVEIG;x
3708;143;172;178;FIVSEVFIVNIN;x
3709;175;172;181;FIVSEVSIXZER;x
3710;207;172;184;FIVSEVSIXONE;x
3711;239;172;187;FIVSEVSIXTWO;x
3712;16;172;190;FIVSEVSIXTHR;x
3713;72;175;1;FIVEIGZERZER;x
3714;104;175;4;FIVEIGZERONE;x
3715;136;175;7;FIVEIGZERTWO;x
3716;168;175;10;FIVEIGZERTHR;x
3717;200;175;13;FIVEIGZERFO;x
3718;232;175;16;FIVEIGZERFIV;x
3719;9;175;19;FIVEIGZERSIX;x
3720;41;175;22;FIVEIGZERSEV;x
3721;73;175;25;FIVEIGZEREIG;x
3722;105;175;28;FIVEIGZERNIN;x
3723;137;175;31;FIVEIGONEZER;x
3724;169;175;34;FIVEIGONEONE;x
3725;201;175;37;FIVEIGONETWO;x
3726;233;175;40;FIVEIGONETHR;x
3727;10;175;43;FIVEIGONEFO;x
3728;42;175;46;FIVEIGONEFIV;x
3729;74;175;49;FIVEIGONESIX;x
3730;106;175;52;FIVEIGONESEV;x
3731;138;175;55;FIVEIGONEEIG;x
3732;170;175;58;FIVEIGONENIN;x
3733;202;175;61;FIVEIGTWOZER;x
3734;234;175;64;FIVEIGTWOONE;x
3735;11;175;67;FIVEIGTWOTWO;x
3736;43;175;70;FIVEIGTWOTHR;x
3737;75;175;73;FIVEIGTWOFO;x
3738;107;175;76;FIVEIGTWOFIV;x
3739;139;175;79;FIVEIGTWOSIX;x
3740;171;175;82;FIVEIGTWOSEV;x
3741;203;175;85;FIVEIGTWOEIG;x
3742;235;175;88;FIVEIGTWONIN;x
3743;12;175;91;FIVEIGTHRZER;x
3744;44;175;94;FIVEIGTHRONE;x
3745;76;175;97;FIVEIGTHRTWO;x
3746;108;175;100;FIVEIGTHRTHR;x
3747;140;175;103;FIVEIGTHRFO;x
3748;172;175;106;FIVEIGTHRFIV;x
3749;204;175;109;FIVEIGTHRSIX;x
3750;236;175;112;FIVEIGTHRSEV;x
3751;13;175;115;FIVEIGTHREIG;x
3752;45;175;118;FIVEIGTHRNIN;x
3753;77;175;121;FIVEIGFOZER;x
3754;109;175;124;FIVEIGFOONE;x
3755;141;175;127;FIVEIGFOTWO;x
3756;173;175;130;FIVEIGFOTHR;x
3757;205;175;133;FIVEIGFOFO;x
3758;237;175;136;FIVEIGFOFIV;x
3759;14;175;139;FIVEIGFOSIX;x
3760;46;175;142;FIVEIGFOSEV;x
3761;78;175;145;FIVEIGFOEIG;x
3762;110;175;148;FIVEIGFONIN;x
3763;142;175;151;FIVEIGFIVZER;x
3764;174;175;154;FIVEIGFIVONE;x
3765;206;175;157;FIVEIGFIVTWO;x
3766;238;175;160;FIVEIGFIVTHR;x
3767;15;175;163;FIVEIGFIVFO;x
3768;47;175;166;FIVEIGFIVFIV;x
3769;79;175;169;FIVEIGFIVSIX;x
3770;111;175;172;FIVEIGFIVSEV;x
3771;143;175;175;FIVEIGFIVEIG;x
3772;175;175;178;FIVEIGFIVNIN;x
3773;207;175;181;FIVEIGSIXZER;x
3774;239;175;184;FIVEIGSIXONE;x
3775;16;175;187;FIVEIGSIXTWO;x
3776;48;175;190;FIVEIGSIXTHR;x
3777;104;178;1;FIVNINZERZER;x
3778;136;178;4;FIVNINZERONE;x
3779;168;178;7;FIVNINZERTWO;x
3780;200;178;10;FIVNINZERTHR;x
3781;232;178;13;FIVNINZERFO;x
3782;9;178;16;FIVNINZERFIV;x
3783;41;178;19;FIVNINZERSIX;x
3784;73;178;22;FIVNINZERSEV;x
3785;105;178;25;FIVNINZEREIG;x
3786;137;178;28;FIVNINZERNIN;x
3787;169;178;31;FIVNINONEZER;x
3788;201;178;34;FIVNINONEONE;x
3789;233;178;37;FIVNINONETWO;x
3790;10;178;40;FIVNINONETHR;x
3791;42;178;43;FIVNINONEFO;x
3792;74;178;46;FIVNINONEFIV;x
3793;106;178;49;FIVNINONESIX;x
3794;138;178;52;FIVNINONESEV;x
3795;170;178;55;FIVNINONEEIG;x
3796;202;178;58;FIVNINONENIN;x
3797;234;178;61;FIVNINTWOZER;x
3798;11;178;64;FIVNINTWOONE;x
3799;43;178;67;FIVNINTWOTWO;x
3800;75;178;70;FIVNINTWOTHR;x
3801;107;178;73;FIVNINTWOFO;x
3802;139;178;76;FIVNINTWOFIV;x
3803;171;178;79;FIVNINTWOSIX;x
3804;203;178;82;FIVNINTWOSEV;x
3805;235;178;85;FIVNINTWOEIG;x
3806;12;178;88;FIVNINTWONIN;x
3807;44;178;91;FIVNINTHRZER;x
3808;76;178;94;FIVNINTHRONE;x
3809;108;178;97;FIVNINTHRTWO;x
3810;140;178;100;FIVNINTHRTHR;x
3811;172;178;103;FIVNINTHRFO;x
3812;204;178;106;FIVNINTHRFIV;x
3813;236;178;109;FIVNINTHRSIX;x
3814;13;178;112;FIVNINTHRSEV;x
3815;45;178;115;FIVNINTHREIG;x
3816;77;178;118;FIVNINTHRNIN;x
3817;109;178;121;FIVNINFOZER;x
3818;141;178;124;FIVNINFOONE;x
3819;173;178;127;FIVNINFOTWO;x
3820;205;178;130;FIVNINFOTHR;x
3821;237;178;133;FIVNINFOFO;x
3822;14;178;136;FIVNINFOFIV;x
3823;46;178;139;FIVNINFOSIX;x
